1643155201305,92,"Wed, 26 Jan 2022 00:00:01 GMT","1/26/2022, 12:00:01 AM"
1643155228949,116,"Wed, 26 Jan 2022 00:00:28 GMT","1/26/2022, 12:00:28 AM"
1643155272324,99,"Wed, 26 Jan 2022 00:01:12 GMT","1/26/2022, 12:01:12 AM"
1643155326366,123,"Wed, 26 Jan 2022 00:02:06 GMT","1/26/2022, 12:02:06 AM"
1643155348970,127,"Wed, 26 Jan 2022 00:02:28 GMT","1/26/2022, 12:02:28 AM"
1643155378306,142,"Wed, 26 Jan 2022 00:02:58 GMT","1/26/2022, 12:02:58 AM"
1643155408193,105,"Wed, 26 Jan 2022 00:03:28 GMT","1/26/2022, 12:03:28 AM"
1643155438411,105,"Wed, 26 Jan 2022 00:03:58 GMT","1/26/2022, 12:03:58 AM"
1643155468441,105,"Wed, 26 Jan 2022 00:04:28 GMT","1/26/2022, 12:04:28 AM"
1643155498112,118,"Wed, 26 Jan 2022 00:04:58 GMT","1/26/2022, 12:04:58 AM"
1643155528339,131,"Wed, 26 Jan 2022 00:05:28 GMT","1/26/2022, 12:05:28 AM"
1643155558157,144,"Wed, 26 Jan 2022 00:05:58 GMT","1/26/2022, 12:05:58 AM"
1643155588483,140,"Wed, 26 Jan 2022 00:06:28 GMT","1/26/2022, 12:06:28 AM"
1643155618442,136,"Wed, 26 Jan 2022 00:06:58 GMT","1/26/2022, 12:06:58 AM"
1643155649274,158,"Wed, 26 Jan 2022 00:07:29 GMT","1/26/2022, 12:07:29 AM"
1643155680601,147,"Wed, 26 Jan 2022 00:08:00 GMT","1/26/2022, 12:08:00 AM"
1643155710666,149,"Wed, 26 Jan 2022 00:08:30 GMT","1/26/2022, 12:08:30 AM"
1643155749305,167,"Wed, 26 Jan 2022 00:09:09 GMT","1/26/2022, 12:09:09 AM"
1643155775589,160,"Wed, 26 Jan 2022 00:09:35 GMT","1/26/2022, 12:09:35 AM"
1643155799284,160,"Wed, 26 Jan 2022 00:09:59 GMT","1/26/2022, 12:09:59 AM"
1643155829437,179,"Wed, 26 Jan 2022 00:10:29 GMT","1/26/2022, 12:10:29 AM"
1643155861517,202,"Wed, 26 Jan 2022 00:11:01 GMT","1/26/2022, 12:11:01 AM"
1643155888392,186,"Wed, 26 Jan 2022 00:11:28 GMT","1/26/2022, 12:11:28 AM"
1643155920785,209,"Wed, 26 Jan 2022 00:12:00 GMT","1/26/2022, 12:12:00 AM"
1643155948467,181,"Wed, 26 Jan 2022 00:12:28 GMT","1/26/2022, 12:12:28 AM"
1643155979844,168,"Wed, 26 Jan 2022 00:12:59 GMT","1/26/2022, 12:12:59 AM"
1643156012024,180,"Wed, 26 Jan 2022 00:13:32 GMT","1/26/2022, 12:13:32 AM"
1643156042818,142,"Wed, 26 Jan 2022 00:14:02 GMT","1/26/2022, 12:14:02 AM"
1643156068508,142,"Wed, 26 Jan 2022 00:14:28 GMT","1/26/2022, 12:14:28 AM"
1643156131863,169,"Wed, 26 Jan 2022 00:15:31 GMT","1/26/2022, 12:15:31 AM"
1643156162166,146,"Wed, 26 Jan 2022 00:16:02 GMT","1/26/2022, 12:16:02 AM"
1643156190834,135,"Wed, 26 Jan 2022 00:16:30 GMT","1/26/2022, 12:16:30 AM"
1643156218805,147,"Wed, 26 Jan 2022 00:16:58 GMT","1/26/2022, 12:16:58 AM"
1643156251694,148,"Wed, 26 Jan 2022 00:17:31 GMT","1/26/2022, 12:17:31 AM"
1643156278688,152,"Wed, 26 Jan 2022 00:17:58 GMT","1/26/2022, 12:17:58 AM"
1643156311261,152,"Wed, 26 Jan 2022 00:18:31 GMT","1/26/2022, 12:18:31 AM"
1643156339758,129,"Wed, 26 Jan 2022 00:18:59 GMT","1/26/2022, 12:18:59 AM"
1643156372158,150,"Wed, 26 Jan 2022 00:19:32 GMT","1/26/2022, 12:19:32 AM"
1643156400742,141,"Wed, 26 Jan 2022 00:20:00 GMT","1/26/2022, 12:20:00 AM"
1643156431274,174,"Wed, 26 Jan 2022 00:20:31 GMT","1/26/2022, 12:20:31 AM"
1643156461770,115,"Wed, 26 Jan 2022 00:21:01 GMT","1/26/2022, 12:21:01 AM"
1643156489829,116,"Wed, 26 Jan 2022 00:21:29 GMT","1/26/2022, 12:21:29 AM"
1643156518870,145,"Wed, 26 Jan 2022 00:21:58 GMT","1/26/2022, 12:21:58 AM"
1643156611094,150,"Wed, 26 Jan 2022 00:23:31 GMT","1/26/2022, 12:23:31 AM"
1643156643068,146,"Wed, 26 Jan 2022 00:24:03 GMT","1/26/2022, 12:24:03 AM"
1643156672311,126,"Wed, 26 Jan 2022 00:24:32 GMT","1/26/2022, 12:24:32 AM"
1643156730071,126,"Wed, 26 Jan 2022 00:25:30 GMT","1/26/2022, 12:25:30 AM"
1643156767304,157,"Wed, 26 Jan 2022 00:26:07 GMT","1/26/2022, 12:26:07 AM"
1643156791713,157,"Wed, 26 Jan 2022 00:26:31 GMT","1/26/2022, 12:26:31 AM"
1643156821051,150,"Wed, 26 Jan 2022 00:27:01 GMT","1/26/2022, 12:27:01 AM"
1643156851077,118,"Wed, 26 Jan 2022 00:27:31 GMT","1/26/2022, 12:27:31 AM"
1643156881046,121,"Wed, 26 Jan 2022 00:28:01 GMT","1/26/2022, 12:28:01 AM"
1643156910368,121,"Wed, 26 Jan 2022 00:28:30 GMT","1/26/2022, 12:28:30 AM"
1643156944433,141,"Wed, 26 Jan 2022 00:29:04 GMT","1/26/2022, 12:29:04 AM"
1643156969166,132,"Wed, 26 Jan 2022 00:29:29 GMT","1/26/2022, 12:29:29 AM"
1643157002531,139,"Wed, 26 Jan 2022 00:30:02 GMT","1/26/2022, 12:30:02 AM"
1643157030665,149,"Wed, 26 Jan 2022 00:30:30 GMT","1/26/2022, 12:30:30 AM"
1643157066524,164,"Wed, 26 Jan 2022 00:31:06 GMT","1/26/2022, 12:31:06 AM"
1643157089649,185,"Wed, 26 Jan 2022 00:31:29 GMT","1/26/2022, 12:31:29 AM"
1643157122206,174,"Wed, 26 Jan 2022 00:32:02 GMT","1/26/2022, 12:32:02 AM"
1643157182548,196,"Wed, 26 Jan 2022 00:33:02 GMT","1/26/2022, 12:33:02 AM"
1643157212263,168,"Wed, 26 Jan 2022 00:33:32 GMT","1/26/2022, 12:33:32 AM"
1643157239617,122,"Wed, 26 Jan 2022 00:33:59 GMT","1/26/2022, 12:33:59 AM"
1643157272316,96,"Wed, 26 Jan 2022 00:34:32 GMT","1/26/2022, 12:34:32 AM"
1643157304358,121,"Wed, 26 Jan 2022 00:35:04 GMT","1/26/2022, 12:35:04 AM"
1643157330366,112,"Wed, 26 Jan 2022 00:35:30 GMT","1/26/2022, 12:35:30 AM"
